2023-11-02 10:10:40,203 INFO  [restartedMain] org.springframework.boot.StartupInfoLogger.logStarting:51 Starting HostingHubApplication using Java 20.0.1 with PID 15832 (D:\HostingHub_WS\hosting-hub\target\classes started by Admin in D:\HostingHub_WS\hosting-hub)
2023-11-02 10:10:43,398 INFO  [restartedMain] org.springframework.boot.autoconfigure.h2.H2ConsoleAutoConfiguration.logDataSources:88 H2 console available at '/h2-console'. Database available at 'jdbc:mysql://localhost:3306/hostinghub'
2023-11-02 10:10:43,679 INFO  [restartedMain] org.hibernate.jpa.internal.util.LogHelper.logPersistenceUnitInformation:31 HHH000204: Processing PersistenceUnitInfo [name: default]
2023-11-02 10:10:43,776 INFO  [restartedMain] org.hibernate.Version.logVersion:44 HHH000412: Hibernate ORM core version 6.2.9.Final
2023-11-02 10:10:43,778 INFO  [restartedMain] org.hibernate.cfg.Environment.<clinit>:191 HHH000406: Using bytecode reflection optimizer
2023-11-02 10:10:43,968 INFO  [restartedMain] org.hibernate.bytecode.internal.BytecodeProviderInitiator.buildBytecodeProvider:53 HHH000021: Bytecode provider name : bytebuddy
2023-11-02 10:10:44,133 INFO  [restartedMain] org.springframework.orm.jpa.persistenceunit.SpringPersistenceUnitInfo.addTransformer:87 No LoadTimeWeaver setup: ignoring JPA class transformer
2023-11-02 10:10:44,167 WARN  [restartedMain] org.hibernate.engine.jdbc.dialect.internal.DialectFactoryImpl.logSelectedDialect:100 HHH90000026: MySQL8Dialect has been deprecated; use org.hibernate.dialect.MySQLDialect instead
2023-11-02 10:10:44,371 INFO  [restartedMain] org.hibernate.bytecode.internal.BytecodeProviderInitiator.buildBytecodeProvider:53 HHH000021: Bytecode provider name : bytebuddy
2023-11-02 10:10:44,978 INFO  [restartedMain] org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator.initiateService:51 HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-11-02 10:10:45,083 INFO  [restartedMain] org.springframework.orm.jpa.AbstractEntityManagerFactoryBean.buildNativeEntityManagerFactory:437 Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-11-02 10:10:45,494 INFO  [restartedMain] org.springframework.data.jpa.repository.query.QueryEnhancerFactory.<clinit>:47 Hibernate is in classpath; If applicable, HQL parser will be used.
2023-11-02 10:10:46,223 WARN  [restartedMain] org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration.openEntityManagerInViewInterceptor:231 spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-11-02 10:10:46,525 WARN  [restartedMain] org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration.checkTemplateLocationExists:101 Cannot find template location: classpath:/templates/ (please add some templates, check your Thymeleaf configuration, or set spring.thymeleaf.check-template-location=false)
2023-11-02 10:10:46,695 INFO  [restartedMain] org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer.startServer:59 LiveReload server is running on port 35729
2023-11-02 10:10:46,711 INFO  [restartedMain] org.apache.juli.logging.DirectJDKLog.log:173 Starting ProtocolHandler ["http-nio-8090"]
2023-11-02 10:10:46,743 INFO  [restartedMain] org.springframework.boot.web.embedded.tomcat.TomcatWebServer.start:220 Tomcat started on port(s): 8090 (http) with context path ''
2023-11-02 10:10:46,765 INFO  [restartedMain] org.springframework.boot.StartupInfoLogger.logStarted:57 Started HostingHubApplication in 7.473 seconds (process running for 8.265)
2023-11-02 10:11:29,288 INFO  [http-nio-8090-exec-1] org.apache.juli.logging.DirectJDKLog.log:173 Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-02 10:11:29,290 INFO  [http-nio-8090-exec-1] org.springframework.web.servlet.FrameworkServlet.initServletBean:532 Initializing Servlet 'dispatcherServlet'
2023-11-02 10:11:29,295 INFO  [http-nio-8090-exec-1] org.springframework.web.servlet.FrameworkServlet.initServletBean:554 Completed initialization in 4 ms
2023-11-02 10:11:29,440 INFO  [http-nio-8090-exec-1] com.example.hostinghub.service.DomainService.getDomainById:78 Domain not found for ID: null
2023-11-02 10:11:41,595 INFO  [http-nio-8090-exec-3] com.example.hostinghub.service.DomainService.getAllDomains:92 the size of the domains is 2 : 
2023-11-02 10:11:41,596 INFO  [http-nio-8090-exec-3] com.example.hostinghub.service.DomainService.getAllDomains:93 the retrieved domains are [DomainEntity(domainId=DOM001, domainName=mamadu, providerName=akhil, domainUrl=gin-page-with-background-image, userName=dknf, password=ebgijke, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anushak@pathbreakertech.in), DomainEntity(domainId=DOM002, domainName=anushas, providerName=akhil, domainUrl=gin-page-with-background-image, userName=wkhrfuiwe, password=anu, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anuska@patjhbretech.in)] : 
2023-11-02 10:11:49,225 INFO  [http-nio-8090-exec-4] com.example.hostinghub.service.DomainService.getDomainById:75 Retrieved domain by ID DOM001. Retrieved domain: DomainEntity(domainId=DOM001, domainName=mamadu, providerName=akhil, domainUrl=gin-page-with-background-image, userName=dknf, password=ebgijke, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anushak@pathbreakertech.in)
2023-11-02 10:11:56,417 INFO  [http-nio-8090-exec-6] com.example.hostinghub.service.DomainService.updateDomain:116 Update successful for domain DOM001. Updated domain: DomainUpdateRequest(domainName=mam, providerName=akhil, domainUrl=gin-page-with-background-image, userName=dknf, password=ebgijke, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anushak@pathbreakertech.in)
2023-11-02 10:11:58,584 INFO  [http-nio-8090-exec-7] com.example.hostinghub.service.DomainService.getAllDomains:92 the size of the domains is 2 : 
2023-11-02 10:11:58,584 INFO  [http-nio-8090-exec-7] com.example.hostinghub.service.DomainService.getAllDomains:93 the retrieved domains are [DomainEntity(domainId=DOM001, domainName=mam, providerName=akhil, domainUrl=gin-page-with-background-image, userName=dknf, password=ebgijke, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anushak@pathbreakertech.in), DomainEntity(domainId=DOM002, domainName=anushas, providerName=akhil, domainUrl=gin-page-with-background-image, userName=wkhrfuiwe, password=anu, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anuska@patjhbretech.in)] : 
2023-11-02 10:13:39,891 INFO  [http-nio-8090-exec-9] com.example.hostinghub.service.DomainService.getAllDomains:92 the size of the domains is 2 : 
2023-11-02 10:13:39,892 INFO  [http-nio-8090-exec-9] com.example.hostinghub.service.DomainService.getAllDomains:93 the retrieved domains are [DomainEntity(domainId=DOM001, domainName=mam, providerName=akhil, domainUrl=gin-page-with-background-image, userName=dknf, password=ebgijke, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anushak@pathbreakertech.in), DomainEntity(domainId=DOM002, domainName=anushas, providerName=akhil, domainUrl=gin-page-with-background-image, userName=wkhrfuiwe, password=anu, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anuska@patjhbretech.in)] : 
2023-11-02 10:13:41,601 INFO  [http-nio-8090-exec-10] com.example.hostinghub.service.DomainService.getAllDomains:92 the size of the domains is 2 : 
2023-11-02 10:13:41,601 INFO  [http-nio-8090-exec-10] com.example.hostinghub.service.DomainService.getAllDomains:93 the retrieved domains are [DomainEntity(domainId=DOM001, domainName=mam, providerName=akhil, domainUrl=gin-page-with-background-image, userName=dknf, password=ebgijke, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anushak@pathbreakertech.in), DomainEntity(domainId=DOM002, domainName=anushas, providerName=akhil, domainUrl=gin-page-with-background-image, userName=wkhrfuiwe, password=anu, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anuska@patjhbretech.in)] : 
2023-11-02 10:15:05,550 INFO  [http-nio-8090-exec-2] com.example.hostinghub.service.DomainService.getAllDomains:92 the size of the domains is 2 : 
2023-11-02 10:15:05,550 INFO  [http-nio-8090-exec-2] com.example.hostinghub.service.DomainService.getAllDomains:93 the retrieved domains are [DomainEntity(domainId=DOM001, domainName=mam, providerName=akhil, domainUrl=gin-page-with-background-image, userName=dknf, password=ebgijke, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anushak@pathbreakertech.in), DomainEntity(domainId=DOM002, domainName=anushas, providerName=akhil, domainUrl=gin-page-with-background-image, userName=wkhrfuiwe, password=anu, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anuska@patjhbretech.in)] : 
2023-11-02 10:15:19,748 INFO  [http-nio-8090-exec-3] com.example.hostinghub.service.DomainService.getAllDomains:92 the size of the domains is 2 : 
2023-11-02 10:15:19,749 INFO  [http-nio-8090-exec-3] com.example.hostinghub.service.DomainService.getAllDomains:93 the retrieved domains are [DomainEntity(domainId=DOM001, domainName=mam, providerName=akhil, domainUrl=gin-page-with-background-image, userName=dknf, password=ebgijke, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anushak@pathbreakertech.in), DomainEntity(domainId=DOM002, domainName=anushas, providerName=akhil, domainUrl=gin-page-with-background-image, userName=wkhrfuiwe, password=anu, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anuska@patjhbretech.in)] : 
2023-11-02 10:15:22,848 INFO  [http-nio-8090-exec-4] com.example.hostinghub.service.DomainService.getDomainById:75 Retrieved domain by ID DOM001. Retrieved domain: DomainEntity(domainId=DOM001, domainName=mam, providerName=akhil, domainUrl=gin-page-with-background-image, userName=dknf, password=ebgijke, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anushak@pathbreakertech.in)
2023-11-02 10:15:25,648 INFO  [http-nio-8090-exec-5] com.example.hostinghub.service.DomainService.getAllDomains:92 the size of the domains is 2 : 
2023-11-02 10:15:25,648 INFO  [http-nio-8090-exec-5] com.example.hostinghub.service.DomainService.getAllDomains:93 the retrieved domains are [DomainEntity(domainId=DOM001, domainName=mam, providerName=akhil, domainUrl=gin-page-with-background-image, userName=dknf, password=ebgijke, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anushak@pathbreakertech.in), DomainEntity(domainId=DOM002, domainName=anushas, providerName=akhil, domainUrl=gin-page-with-background-image, userName=wkhrfuiwe, password=anu, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anuska@patjhbretech.in)] : 
2023-11-02 10:16:07,892 INFO  [http-nio-8090-exec-6] com.example.hostinghub.service.DomainService.getAllDomains:92 the size of the domains is 2 : 
2023-11-02 10:16:07,892 INFO  [http-nio-8090-exec-6] com.example.hostinghub.service.DomainService.getAllDomains:93 the retrieved domains are [DomainEntity(domainId=DOM001, domainName=mam, providerName=akhil, domainUrl=gin-page-with-background-image, userName=dknf, password=ebgijke, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anushak@pathbreakertech.in), DomainEntity(domainId=DOM002, domainName=anushas, providerName=akhil, domainUrl=gin-page-with-background-image, userName=wkhrfuiwe, password=anu, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anuska@patjhbretech.in)] : 
2023-11-02 10:16:16,193 INFO  [http-nio-8090-exec-7] com.example.hostinghub.service.DomainService.getAllDomains:92 the size of the domains is 2 : 
2023-11-02 10:16:16,194 INFO  [http-nio-8090-exec-7] com.example.hostinghub.service.DomainService.getAllDomains:93 the retrieved domains are [DomainEntity(domainId=DOM001, domainName=mam, providerName=akhil, domainUrl=gin-page-with-background-image, userName=dknf, password=ebgijke, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anushak@pathbreakertech.in), DomainEntity(domainId=DOM002, domainName=anushas, providerName=akhil, domainUrl=gin-page-with-background-image, userName=wkhrfuiwe, password=anu, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anuska@patjhbretech.in)] : 
2023-11-02 10:16:31,110 INFO  [http-nio-8090-exec-8] com.example.hostinghub.service.DomainService.getAllDomains:92 the size of the domains is 2 : 
2023-11-02 10:16:31,110 INFO  [http-nio-8090-exec-8] com.example.hostinghub.service.DomainService.getAllDomains:93 the retrieved domains are [DomainEntity(domainId=DOM001, domainName=mam, providerName=akhil, domainUrl=gin-page-with-background-image, userName=dknf, password=ebgijke, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anushak@pathbreakertech.in), DomainEntity(domainId=DOM002, domainName=anushas, providerName=akhil, domainUrl=gin-page-with-background-image, userName=wkhrfuiwe, password=anu, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anuska@patjhbretech.in)] : 
2023-11-02 10:16:32,307 INFO  [http-nio-8090-exec-9] com.example.hostinghub.service.DomainService.getAllDomains:92 the size of the domains is 2 : 
2023-11-02 10:16:32,307 INFO  [http-nio-8090-exec-9] com.example.hostinghub.service.DomainService.getAllDomains:93 the retrieved domains are [DomainEntity(domainId=DOM001, domainName=mam, providerName=akhil, domainUrl=gin-page-with-background-image, userName=dknf, password=ebgijke, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anushak@pathbreakertech.in), DomainEntity(domainId=DOM002, domainName=anushas, providerName=akhil, domainUrl=gin-page-with-background-image, userName=wkhrfuiwe, password=anu, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anuska@patjhbretech.in)] : 
2023-11-02 10:16:47,090 INFO  [http-nio-8090-exec-10] com.example.hostinghub.service.DomainService.getAllDomains:92 the size of the domains is 2 : 
2023-11-02 10:16:47,091 INFO  [http-nio-8090-exec-10] com.example.hostinghub.service.DomainService.getAllDomains:93 the retrieved domains are [DomainEntity(domainId=DOM001, domainName=mam, providerName=akhil, domainUrl=gin-page-with-background-image, userName=dknf, password=ebgijke, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anushak@pathbreakertech.in), DomainEntity(domainId=DOM002, domainName=anushas, providerName=akhil, domainUrl=gin-page-with-background-image, userName=wkhrfuiwe, password=anu, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anuska@patjhbretech.in)] : 
2023-11-02 10:17:01,458 INFO  [http-nio-8090-exec-1] com.example.hostinghub.service.DomainService.getAllDomains:92 the size of the domains is 2 : 
2023-11-02 10:17:01,458 INFO  [http-nio-8090-exec-1] com.example.hostinghub.service.DomainService.getAllDomains:93 the retrieved domains are [DomainEntity(domainId=DOM001, domainName=mam, providerName=akhil, domainUrl=gin-page-with-background-image, userName=dknf, password=ebgijke, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anushak@pathbreakertech.in), DomainEntity(domainId=DOM002, domainName=anushas, providerName=akhil, domainUrl=gin-page-with-background-image, userName=wkhrfuiwe, password=anu, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anuska@patjhbretech.in)] : 
2023-11-02 10:17:16,544 INFO  [http-nio-8090-exec-2] com.example.hostinghub.service.DomainService.getAllDomains:92 the size of the domains is 2 : 
2023-11-02 10:17:16,544 INFO  [http-nio-8090-exec-2] com.example.hostinghub.service.DomainService.getAllDomains:93 the retrieved domains are [DomainEntity(domainId=DOM001, domainName=mam, providerName=akhil, domainUrl=gin-page-with-background-image, userName=dknf, password=ebgijke, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anushak@pathbreakertech.in), DomainEntity(domainId=DOM002, domainName=anushas, providerName=akhil, domainUrl=gin-page-with-background-image, userName=wkhrfuiwe, password=anu, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anuska@patjhbretech.in)] : 
2023-11-02 10:17:18,021 INFO  [http-nio-8090-exec-3] com.example.hostinghub.service.DomainService.getAllDomains:92 the size of the domains is 2 : 
2023-11-02 10:17:18,022 INFO  [http-nio-8090-exec-3] com.example.hostinghub.service.DomainService.getAllDomains:93 the retrieved domains are [DomainEntity(domainId=DOM001, domainName=mam, providerName=akhil, domainUrl=gin-page-with-background-image, userName=dknf, password=ebgijke, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anushak@pathbreakertech.in), DomainEntity(domainId=DOM002, domainName=anushas, providerName=akhil, domainUrl=gin-page-with-background-image, userName=wkhrfuiwe, password=anu, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anuska@patjhbretech.in)] : 
2023-11-02 10:17:23,503 INFO  [http-nio-8090-exec-4] com.example.hostinghub.service.DomainService.getAllDomains:92 the size of the domains is 2 : 
2023-11-02 10:17:23,504 INFO  [http-nio-8090-exec-4] com.example.hostinghub.service.DomainService.getAllDomains:93 the retrieved domains are [DomainEntity(domainId=DOM001, domainName=mam, providerName=akhil, domainUrl=gin-page-with-background-image, userName=dknf, password=ebgijke, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anushak@pathbreakertech.in), DomainEntity(domainId=DOM002, domainName=anushas, providerName=akhil, domainUrl=gin-page-with-background-image, userName=wkhrfuiwe, password=anu, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anuska@patjhbretech.in)] : 
2023-11-02 10:17:24,659 INFO  [http-nio-8090-exec-5] com.example.hostinghub.service.DomainService.getAllDomains:92 the size of the domains is 2 : 
2023-11-02 10:17:24,659 INFO  [http-nio-8090-exec-5] com.example.hostinghub.service.DomainService.getAllDomains:93 the retrieved domains are [DomainEntity(domainId=DOM001, domainName=mam, providerName=akhil, domainUrl=gin-page-with-background-image, userName=dknf, password=ebgijke, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anushak@pathbreakertech.in), DomainEntity(domainId=DOM002, domainName=anushas, providerName=akhil, domainUrl=gin-page-with-background-image, userName=wkhrfuiwe, password=anu, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anuska@patjhbretech.in)] : 
2023-11-02 10:17:33,127 INFO  [http-nio-8090-exec-6] com.example.hostinghub.service.DomainService.getAllDomains:92 the size of the domains is 2 : 
2023-11-02 10:17:33,129 INFO  [http-nio-8090-exec-6] com.example.hostinghub.service.DomainService.getAllDomains:93 the retrieved domains are [DomainEntity(domainId=DOM001, domainName=mam, providerName=akhil, domainUrl=gin-page-with-background-image, userName=dknf, password=ebgijke, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anushak@pathbreakertech.in), DomainEntity(domainId=DOM002, domainName=anushas, providerName=akhil, domainUrl=gin-page-with-background-image, userName=wkhrfuiwe, password=anu, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anuska@patjhbretech.in)] : 
2023-11-02 10:17:41,543 INFO  [http-nio-8090-exec-7] com.example.hostinghub.service.DomainService.getAllDomains:92 the size of the domains is 2 : 
2023-11-02 10:17:41,544 INFO  [http-nio-8090-exec-7] com.example.hostinghub.service.DomainService.getAllDomains:93 the retrieved domains are [DomainEntity(domainId=DOM001, domainName=mam, providerName=akhil, domainUrl=gin-page-with-background-image, userName=dknf, password=ebgijke, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anushak@pathbreakertech.in), DomainEntity(domainId=DOM002, domainName=anushas, providerName=akhil, domainUrl=gin-page-with-background-image, userName=wkhrfuiwe, password=anu, registrationDate=2023-11-01, expiryDate=2024-11-01, clientName=bottle, duration=1 year, registrationName=Rani , registrationMobileNumber=1234567890, registrationEmail=anuska@patjhbretech.in)] : 
2023-11-02 10:17:47,505 INFO  [http-nio-8090-exec-8] com.example.hostinghub.service.DomainService.getAllDomains:92 the size of the domains is 2 : 
